customer;churnprop;churndate;nps;npsdate;reactscore;reactdate;vip;vipdate
CRM0000018032;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018033;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;7;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018034;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018035;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018036;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018037;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;6;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018038;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;5;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018039;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018040;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018041;1;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018042;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018043;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018044;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;5;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018045;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018046;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;5;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018047;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018048;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018049;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018050;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018051;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018052;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018053;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018054;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;6;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018055;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018056;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018057;0;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018058;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018059;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018060;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018061;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;6;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018062;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018063;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018064;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;6;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018065;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;7;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018066;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;6;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018067;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018068;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018069;1;10/01/2026 09:00:00;8;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018070;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018071;1;10/01/2026 09:00:00;7;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018072;0;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018073;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018074;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018075;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018076;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;1;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018077;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018078;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018079;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018080;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018081;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018082;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018083;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018084;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018085;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018086;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;7;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018087;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018088;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018089;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018090;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018091;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018092;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;5;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018093;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018094;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;6;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018095;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018096;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018097;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;7;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018098;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018099;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;7;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018100;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018101;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;7;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018102;1;10/01/2026 09:00:00;7;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018103;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;6;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018104;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018105;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018106;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018107;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018108;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018109;1;10/01/2026 09:00:00;8;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018110;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018111;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;5;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018112;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018113;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;10;10/01/2026 10:00:00;4;30/11/2025 12:00:00
CRM0000018114;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018115;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018116;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018117;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018118;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018119;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018120;1;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018121;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018122;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018123;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018124;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018125;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018126;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018127;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018128;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018129;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;5;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018130;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;1;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018131;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018132;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018133;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018134;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018135;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;7;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018136;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;5;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018137;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018138;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018139;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018140;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018141;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;6;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018142;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018143;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018144;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018145;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018146;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018147;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018148;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018149;2;10/01/2026 09:00:00;7;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018150;0;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018151;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;5;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018152;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018153;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018154;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018155;1;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;4;30/11/2025 12:00:00
CRM0000018156;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018157;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018158;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;6;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018159;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018160;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018161;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018162;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018163;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018164;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;10;10/01/2026 10:00:00;4;30/11/2025 12:00:00
CRM0000018165;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018166;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018167;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;5;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018168;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018169;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018170;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;6;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018171;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018172;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018173;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018174;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018175;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018176;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;5;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018177;1;10/01/2026 09:00:00;6;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018178;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;7;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018179;0;10/01/2026 09:00:00;9;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018180;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018181;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;1;10/01/2026 10:00:00;0;30/11/2025 12:00:00
CRM0000018182;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018183;2;10/01/2026 09:00:00;6;15/12/2025 10:00:00;1;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018184;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018185;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;7;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018186;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;1;10/01/2026 10:00:00;0;30/11/2025 12:00:00
CRM0000018187;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018188;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;4;30/11/2025 12:00:00
CRM0000018189;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;5;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018190;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;7;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018191;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;5;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018192;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018193;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018194;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018195;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018196;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018197;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018198;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018199;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018200;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;1;10/01/2026 10:00:00;0;30/11/2025 12:00:00
CRM0000018201;2;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018202;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;7;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018203;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018204;1;10/01/2026 09:00:00;7;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018205;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018206;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018207;0;10/01/2026 09:00:00;9;15/12/2025 10:00:00;5;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018208;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018209;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;1;10/01/2026 10:00:00;0;30/11/2025 12:00:00
CRM0000018210;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018211;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018212;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018213;1;10/01/2026 09:00:00;8;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018214;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018215;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018216;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018217;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018218;2;10/01/2026 09:00:00;7;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018219;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018220;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018221;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018222;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018223;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018224;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018225;2;10/01/2026 09:00:00;8;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018226;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018227;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018228;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018229;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018230;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018231;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018232;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018233;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018234;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018235;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
